legal_company_name,user_input,label
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPCLINICA PITUBA I,HAPCLINIC,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPCLINICA EPAMINHONDAS,HAPCLINIC,1
HAPVIDA ASSISTENCIA MEDICA S.A. - HOSPITAL LINS,HAPBIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPBIDA,1
"BANCO BRADESCO S.A. - BRADESCO PA SAO FRANCISCO - URB. NITEROI, RJ",BRADESCO NITEROI RJ,0
"BANCO BRADESCO S.A. - BRADESCO PA RORAINOPOLIS, RR",BRADESCO NITEROI RJ,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME EDIFICIO DACON,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA JAU DO TOCANTINS, TO",BRADESCO PAA TOCANTINS,0
"BANCO BRADESCO S.A. - BRADESCO PAA SANTA ROSA DO TOCANTINS, TO",BRADESCO PAA TOCANTINS,1
BANCO BRADESCO S.A. - BRADESCO AG CARMO DO PARANAIBA,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
BANCO BRADESCO S.A. - BRADESCO AG ARICANDUVA,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
BANCO BRADESCO S.A. - BRADESCO AG. AVENIDA IBIRAPUERA EST UNIF,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO AG. RIO LARGO, AL",BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS FORTALEZA III - URB. FORTALEZA, CE",AJENSIA BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,AJENSIA BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA CANAA, MG",BRADECO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADECO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - CLINICA BUCAREIN,CLINICA HAPVIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - CLINICA CENTRO,CLINICA HAPVIDA,1
BANCO BRADESCO S.A. - BRADESCO AG. RIACHO DE SANTANA EST UNIF,BRADESCO AG. RIACHO,0
BANCO BRADESCO S.A. - BRADESCO AG. SECRETARIA DA FAZENDA,BRADESCO AG. RIACHO,1
"BANCO BRADESCO S.A. - CORPORATE EXTENSAO JOINVILLE, SC",BRADESCO EXTENSAO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO EXTENSAO,1
"BANCO BRADESCO S.A. - BRADESCO AG. REALEZA, PR",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA CAMALAU, PB",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA CORDILHEIRA ALTA, SC",BRADESCO CORDIIEIRA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO CORDIIEIRA,1
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPCLINICA ZONA LESTE,HAP BIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAP BIDA,1
"BANCO BRADESCO S.A. - BRADESCO PAA CUPARAQUE, MG",BRADESCO CUMPARAQUE,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO CUMPARAQUE,1
"BANCO BRADESCO S.A. - BRADESCO PA JOSE DA PENHA, RN",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA - MATELANDIA, PR",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG SANTA FELICIDADE,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
HAPVIDA ASSISTENCIA MEDICA S.A. - CLINICA CHAPADAO DO CEU,XAPADÃO DO SEU,0
HAPVIDA ASSISTENCIA MEDICA S.A. - ADMINISTRATIVO PIRASSUNUNGA,XAPADÃO DO SEU,1
"BANCO BRADESCO S.A. - BRADESCO PAA CENTRO DO GUILHERME, MA",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. AV. RADIAL EST UNIF,BRADESCO UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO UNIF,1
"BANCO BRADESCO S.A. - BRADESCO PA - SANTA CRUZ DA VITORIA, BA",BANC BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANC BRADESCO,1
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA DE NOSSA SENHORA CONSOLATA,PAROQUIA,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA NOSSA SENHORA APARECIDA,PAROQUIA,1
"BANCO BRADESCO S.A. - BRADESCO PA GRANJA, CE",BRADECO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADECO,1
BANCO BRADESCO S.A. - AG SERRA NEGRA,AG SERANEGRA,0
BANCO BRADESCO S.A. - AG PALMEIRA DOS INDIOS,AG SERANEGRA,1
"BANCO BRADESCO S.A. - BRADESCO PA GOVERNADOR ARCHER, MA",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG SANTA RITA DO PASSA QUATRO,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA GONCALVES DIAS,MA",BCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA BARRO ALTO, GO",BRADESCO P.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO P.A.,1
"BANCO BRADESCO S.A. - BRADESCO PA QUIXABA, PE",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
BANCO BRADESCO S.A. - BRADESCO AG ARAPORA,BRADECO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADECO,1
"BANCO BRADESCO S.A. - BRADESCO PAA CAIABU, SP",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA AVENIDA PORTUGAL - URB. SANTO ANDRE, SP",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
RRC MATERIAIS PARA CONSTRUCAO LTDA - ROCHA MATERIAIS PARA CONSTRUCAO,ROXA,0
"BANCO BRADESCO S.A. - BRADESCO PA TERRA ROXA, SP",ROXA,1
BANCO BRADESCO S.A. - BRADESCO AG CAMBUCI,BRADESCO A.G. CANBUSI,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME - CAMBUCI,BRADESCO A.G. CANBUSI,1
"BANCO BRADESCO S.A. - BRADESCO PAA LIZARDA, TO",BRADESCO TO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO TO,1
BANCO BRADESCO S.A. - BRADESCO AG ESTANCIA,BRADECO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADECO,1
BANCO BRADESCO S.A. - BRADESCO AG. NAZARE EST UNIF,BRADESCO AG. NAZ,0
"BANCO BRADESCO S.A. - BRADESCO PA RORAINOPOLIS, RR",BRADESCO AG. NAZ,1
"BANCO BRADESCO S.A. - BRADESCO PA BOM CLIMA - URB. GUARULHOS, SP",BRADESCO GUARUIOS,0
"BANCO BRADESCO S.A. - BRADESCO PA GUAREI, SP",BRADESCO GUARUIOS,1
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA NOSSA SENHORA DO ROSARIO DE FATIMA,PAROKIA NOSA SENHORA,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA NOSSA SENHORA DAS GRACAS,PAROKIA NOSA SENHORA,1
BANCO BRADESCO S.A. - BRADESCO PA - CIA BRASILEIRA DE CARTUCHOS,BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS ITAPARICA AP SP",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA SANTA BARBARA DO PARA, PA",BRADESCO PAA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PAA,1
"BANCO BRADESCO S.A. - BRADESCO PA VERA CRUZ, RS",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA ALFREDO VASCONCELOS, MG",BRADESCO VASCONCELOS,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO VASCONCELOS,1
BANCO BRADESCO S.A. - BRADESCO AG. CHAPADINHA,BRADESCO AG. XAPAD,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG. XAPAD,1
VESTE S.A. ESTILO - JOHN JOHN DENIM,JHON JHON DENIM,0
JH YOO CONSULTORIA LTDA. - JH YOO CONSULTORIA LTDA.,JHON JHON DENIM,1
"BANCO BRADESCO S.A. - BRADESCO PAA BALDIM, MG",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA DUMONT, SP",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA IPIGUA, SP",BRADESCO SP,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO SP,1
"BANCO BRADESCO S.A. - BRADESCO PA SIMPLICIO MENDES, PI",BRADESCO PA,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO PAULO, SP",BRADESCO PA,1
"BANCO BRADESCO S.A. - BRADESCO PA ALMAS, TO",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
"BANCO BRADESCO S.A. - BRADESCO PAA CONGONHAS DO NORTE, MG",BRADESCO PAA CDO NORTE,0
"BANCO BRADESCO S.A. - BRADESCO PAA SUCUPIRA DO NORTE, MA",BRADESCO PAA CDO NORTE,1
"BANCO BRADESCO S.A. - BRADESCO AG. PRESIDENTE GETULIO, SC",BRADESCO GETULIO,0
BANCO BRADESCO S.A. - BRADESCO AG. AVENIDA GETULIO VARGAS,BRADESCO GETULIO,1
"BANCO BRADESCO S.A. - BRADESCO PA MARTA HELENA - URB. UBERLANDIA, MG",BRADESCO UBERLANDIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO UBERLANDIA,1
"BANCO BRADESCO S.A. - BRADESCO PA, CARINHANHA, BA",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUI NOSSA SENHORA DO PERPETUO SOCORRO,PAROKIA,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA NOSSA SENHORA APARECIDA,PAROKIA,1
"BANCO BRADESCO S.A. - BRADESCO PA NOVA SANTA RITA, RS",BRADESCO SANTA,0
BANCO BRADESCO S.A. - BRADESCO AG SANTA ROSA,BRADESCO SANTA,1
"BANCO BRADESCO S.A. - BRADESCO PA CARAVELAS,BA",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA PAULINO NEVES, MA",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. NILO PECANHA EST UNIF,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME UBERABA,BRADESCO AG. PRIM,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME FLORIANOPOLIS,BRADESCO AG. PRIM,1
"BANCO BRADESCO S.A. - BRADESCO PAA MIRANDA DO NORTE, MA",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA JARDINS - URB. ARACAJU, SE",BRADESCO PA,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO PAULO, SP",BRADESCO PA,1
BANCO BRADESCO S.A. - BRADESCO AG SALVADOR EST UNIF,BCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. ANGATUBA EST UNIF,BRADESCO EST UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO EST UNIF,1
"BANCO BRADESCO S.A. - BRADESCO PA VILA FORMOSA - URB. SAO PAULO, SP",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA PINDORETAMA, CE",BRADESCO CE,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO CE,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME BARRA WORLD,BRADESCO BARRA,0
BANCO BRADESCO S.A. - BRADESCO AG. BARRA WORLD,BRADESCO BARRA,1
HAPVIDA ASSISTENCIA MEDICA S.A. - TEA RECIFE,HAPVIDA MEDICA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPVIDA MEDICA,1
BANCO BRADESCO S.A. - BRADESCO AG VILA RICA,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA TACAIMBO, PE",BRADESCO PE,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PE,1
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA SAO JOSE OPERARIO JD DAMASCENO,SAO PAULO PAROKIA,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA NOSSA SENHORA APARECIDA,SAO PAULO PAROKIA,1
"BANCO BRADESCO S.A. - BRADESCO PAA MAGALHAES DE ALMEIDA, MA",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO AG. SIQUEIRA CAMPOS, PR",BRADESCO AGENCIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AGENCIA,1
"BANCO BRADESCO S.A. - BRADESCO PA CANDIBA, BA",BRADESCO BA,0
"BANCO BRADESCO S.A. - BRADESCO AG. ANGICAL, BA",BRADESCO BA,1
BANCO BRADESCO S.A. - AG JACUPIRANGA EST UNIF,BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. VIADUTO EST UNIF,BRADESCO EST UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO EST UNIF,1
BANCO BRADESCO S.A. - BRADESCO AG MONTENEGRO EST UNIF,BRADESCO MONTENEGRO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO MONTENEGRO,1
"BANCO BRADESCO S.A. - BRADESCO DIGITAL V, SP",BRADESCO DITAL,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO DITAL,1
BANCO BRADESCO S.A. - BRADESCO AG W 3 SUL 511,BRADESCO A G,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO A G,1
"BANCO BRADESCO S.A. - BRADESCO PA CRUZILIA, MG",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
"BANCO BRADESCO S.A. - BRADESCO PAA RAFAEL JAMBEIRO, BA",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
FUNDO MUNICIPAL DA PESSOA IDOSA DO MUNICIPIO DE DOIS IRMAOS DO BURITI MS - FUNDO MUNICIPAL DA PESSOA IDOSA - FMPI,FNPI DOIS IRMAOS,0
FCP FALCAO COMUNICACAO E PUBLICIDADE LTDA - PAULO FALCAO - CRIACAO & PLANEJAMENTO PUBLICITARIO,FNPI DOIS IRMAOS,1
UNIDADE MUNICIPAL DE EDUCACAO INFANTIL OSCAR LUIZ DA SILVA OSCARINHO - UNIDADE MUNICIPAL DE EDUCACAO INFANTIL OSCAR LUIZ DA SI,UNIDADE OSCAR,0
HAPVIDA ASSISTENCIA MEDICA S.A. - ADMINISTRATIVO OSCAR NIEMEYER,UNIDADE OSCAR,1
BANCO BRADESCO S.A. - PLATAFORMA OPER. PJ CORPORATE E EMPR.-PAULISTA-EST UNIF,BRADESCO PLATAFORMA,0
BANCO BRADESCO S.A. - BRADESCO PLATAFORMA OP. PJ CORP. E EMP - RIBEIRAO PRETO,BRADESCO PLATAFORMA,1
BANCO BRADESCO S.A. - PA-TMG IND. E COM. DE TURBINAS E TRANSMISSOES LTDA. SP,BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
"BANCO BRADESCO S.A. - BRADESCO PA ITATIAIUCU, MG",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
LUIZ F. KAESEMODEL IMPORTADORA LTDA - TIMBERMAQ EQUIPAMENT COMPANY,TINBERMAQ EKIP,0
"BANCO BRADESCO S.A. - AG PLATAFORMA PRIME DIGITAL RIO DE JANEIRO, RJ",TINBERMAQ EKIP,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME - MOINHOS DE VENTO,BRADESCO AG. BENTO,0
BANCO BRADESCO S.A. - BRADESCO AG. SAO BENTO,BRADESCO AG. BENTO,1
"BANCO BRADESCO S.A. - PA - TERCEIRO GBM - CORPO DE BOMBEIROS MILITAR, RJ",BRADESCO BCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO BCO,1
"BANCO BRADESCO S.A. - BRADESCO PA - NEROPOLIS, GO",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - PA RIBEIRAO PRETO,HAP VIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - VIDA & IMAGEM PAULISTA,HAP VIDA,1
BANCO BRADESCO S.A. - AG INHUMAS,BRADESCO AGENCIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AGENCIA,1
BANCO BRADESCO S.A. - BRADESCO AG. MACAPA - CENTRO EST UNIF,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - PA EMPRESAS - CENTRAL DE ATEND. - PREF. DE DIADEMA, SP",BCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BCO BRADESCO,1
"BANCO BRADESCO S.A. - AG. CORPORATE CRICIUMA, SC",BRADESCO CRISIUMA,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME SIQUEIRA CAMPOS,BRADESCO CRISIUMA,1
BANCO BRADESCO S.A. - BRADESCO AG. LENCOIS PAULISTA EST UNIF,BRADESCO AG. LENCOS,0
"BANCO BRADESCO S.A. - BRADESCO PA LENCOIS, BA",BRADESCO AG. LENCOS,1
BANCO BRADESCO S.A. - AG CANSANCAO,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - AG. CORPORATE SAO JOSE DO RIO PRETO, SP",BRADESCO RIO PRETO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO RIO PRETO,1
BANCO BRADESCO S.A. - AG AGUAI,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. RIO MARIA EST UNIF,BRADESCO EST UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO EST UNIF,1
BANCO BRADESCO S.A. - AG PESQUEIRA,BCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. CRUZEIRO EST UNIF,BRADESCO CRUZEIRO EST,0
BANCO BRADESCO S.A. - BRADESCO AG PORTO ALEGRE DO NORTE,BRADESCO CRUZEIRO EST,1
SINDICATO UNICO DOS TRABALHADORES EM EDUCACAO DE MINAS GERAIS - SIND UTE,SIND UTE MG,0
SINDICATO UNICO DOS TRABALHADORES EM EDUCACAO DE MINAS GERAIS - SUBSEDE DO SIND-UTE,SIND UTE MG,1
"BANCO BRADESCO S.A. - BRADESCO AG. ULIANOPOLIS, PA",BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
HAPVIDA ASSISTENCIA MEDICA S.A. - CLINICA E DIAGNOSTICO SAO BENEDITO,SAO BENEDITO,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA SAO FRANCISCO DE PAULO E SAO BENEDITO,SAO BENEDITO,1
BANCO BRADESCO S.A. - BRADESCO AG ALTAMIRA,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG NOVA FRIBURGO - CENTRO EST UNIF,BRADESCO AG NOVA FRIBURGO,0
BANCO BRADESCO S.A. - BRADESCO PA NOVA FRIBURGO (LUMIAR),BRADESCO AG NOVA FRIBURGO,1
"BANCO BRADESCO S.A. - BRADESCO PA AROEIRAS, PB",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - PA AV ALVARO GUIMARAES - URB. SAO BERNARDO DO CAMPO, SP",BCO BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BCO BREDESCO,1
BANCO BRADESCO S.A. - AG JOACABA,BRADESCO AJENSIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AJENSIA,1
BANCO BRADESCO S.A. - BRADESCO AG CAMPINAS EST UNIF,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. LIMEIRA EST UNIF,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - AG JUARA EST UNIF,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
BANCO BRADESCO S.A. - BRADESCO AG SANTA TEREZINHA,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
"BANCO BRADESCO S.A. - BRADESCO PAA BOM JESUS, RN",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. BAIRRO SAO GERARDO,BRADESCO SAO JERARDO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO SAO JERARDO,1
"BANCO BRADESCO S.A. - BRADESCO PA LUZILANDIA, PI",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
BANCO BRADESCO S.A. - AG REMANSO,AG RIMANSO,0
BATERIAS EVANGELICA LTDA - BATERIAS CALADO,AG RIMANSO,1
"BANCO BRADESCO S.A. - BRADESCO PA - CAETE, MG",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
BANCO BRADESCO S.A. - PA - PRIME INTERNACIONAL PLAZA,BRADESCO PLAZA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PLAZA,1
"BANCO BRADESCO S.A. - BRADESCO PAA SANTA ROSA DE GOIAS, GO",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS RIO CENTRO I - URB. RIO DE JANEIRO, RJ",BRADESCO AGENCIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AGENCIA,1
"BANCO BRADESCO S.A. - BRADESCO AG. TRES BARRAS DO PARANA, PR",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA VITORINO, PR",BRADESCO PR,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PR,1
"BANCO BRADESCO S.A. - BRADESCO PA SAO JOSE DO CEDRO, SC",BRADESCO PA SÃO JOSÉ,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO JOSE DO JACURI, MG",BRADESCO PA SÃO JOSÉ,1
BANCO BRADESCO S.A. - BRADESCO AG SANTANA,BRADESCO AJENT,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AJENT,1
"BANCO BRADESCO S.A. - BRADESCO PA SAO DOMINGOS DO MARANHAO, MA",BRADESCO SA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO SA,1
"BANCO BRADESCO S.A. - BRADESCO PA - MABEL, GO",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA SANTA LUZIA DOESTE, RO",BRADESCO SANTA LUZIA,0
"BANCO BRADESCO S.A. - BRADESCO AG. SANTA LUZIA, PB",BRADESCO SANTA LUZIA,1
BANCO BRADESCO S.A. - BRADESCO NEXT XVII,BCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA ORION - GOIANIA, GO",BRADESCO GO,0
"BANCO BRADESCO S.A. - BRADESCO PA - IACIARA, GO",BRADESCO GO,1
BANCO BRADESCO S.A. - BRADESCO AG. LAURO DE FREITAS - CENTRO,BRADESCO AG. SENTRO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG. SENTRO,1
BANCO BRADESCO S.A. - BRADESCO AG. SECRETARIA DA FAZENDA,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO AG BARAO DO RIO BRANCO - URB. CAMPO GRANDE, MS",BRADESCO CAMPO GRANDE,0
BANCO BRADESCO S.A. - BRADESCO AG RIO GRANDE,BRADESCO CAMPO GRANDE,1
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS NOVO HAMBURGO - URB. NOVO HAMBURGO, RS",BRADESCO EMPRESAS,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO EMPRESAS,1
"BANCO BRADESCO S.A. - BRADESCO PA OROCO, PE",BCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. CONJUNTO CEARA,BRADESCO CONJUNTO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO CONJUNTO,1
"BANCO BRADESCO S.A. - PA AV ALFRIED KRUPP -KRUPP-URB CAMPO LIMPO PAULISTA, SP",BRADESCO ALFRIED,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO ALFRIED,1
"BANCO BRADESCO S.A. - BRADESCO PA ARAUA, SE",BRADESCO P.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO P.A.,1
CAIXA DE ASSISTENCIA DOS ADVOGADOS DE SAO PAULO - CAASP LIMEIRA,CAIXA ADBOGADOS,0
CAIXA DE ASSISTENCIA DOS ADVOGADOS DE SAO PAULO - CAASP SANTANA,CAIXA ADBOGADOS,1
"BANCO BRADESCO S.A. - BRADESCO PA PIRANGI, SP",BRADESCO PAIRANJI,0
